,dtime,p_sfc,rh_2,t_2,tdew2m,wdir_70,wspd_70
67350,2022-12-03 13:30:00,1008.5082121873758,86.34561196131308,17.44582135016424,15.140861326614635,0.0,6.982693812946776
67351,2022-12-03 13:45:00,1008.4577479880122,86.88306543801835,17.52327440612244,15.31360181598867,0.0,6.937301705997346
67352,2022-12-03 14:00:00,1008.4295818360386,87.09281442803413,17.6533469694907,15.4790916451364,0.0,6.923512449896381
67353,2022-12-03 14:15:00,1008.4084543615098,86.995205762035,17.819353231657015,15.624823032017412,2.4980338562890836,6.947228528687179
67354,2022-12-03 14:30:00,1008.3921236349718,86.72145490705138,17.99728663961826,15.750488997637893,4.4830211718059445,6.986350066309421
67355,2022-12-03 14:45:00,1008.381602087092,86.4290112633832,18.16131045427353,15.85883276376567,6.344139720330901,7.01027684704899
67356,2022-12-03 15:00:00,1008.3779021485387,86.27280052945785,18.285587936521903,15.952597552168589,7.602938228829942,6.980242670568384
67357,2022-12-03 15:15:00,1008.3831880915432,86.3598358445208,18.350916383103925,16.032562983609374,7.926020022917186,6.867652124409117
67358,2022-12-03 15:30:00,1008.4042315545935,86.61157314057544,18.36462923412596,16.091654274830365,7.556135674929379,6.702164609913726
67359,2022-12-03 15:45:00,1008.4489560177415,86.90322856681541,18.34069396553584,16.120833041568797,6.887592042884023,6.530005811181366
67360,2022-12-03 16:00:00,1008.5252849610386,87.10880120998547,18.293078053281384,16.111060899561902,6.362796273389193,6.396642777488643
67361,2022-12-03 16:15:00,1008.6374933949944,87.13565032408373,18.234156438466073,16.05794863872991,6.379162396444997,6.336267478359773
67362,2022-12-03 16:30:00,1008.7752624519483,87.02952814293793,18.169933922816004,15.975703745725044,6.946180674217288,6.3437333267850455
67363,2022-12-03 16:45:00,1008.9246247946971,86.87121519811566,18.104822773212927,15.883182881382515,7.945670585660878,6.405135853921839
67364,2022-12-03 17:00:00,1009.0716130860383,86.7413778775371,18.04323525653861,15.799242706537543,9.243967166607177,6.506873773296523
67365,2022-12-03 17:15:00,1009.2056477040854,86.70430061765028,17.988644979782247,15.738902703428035,10.715894036628924,6.635707675805039
67366,2022-12-03 17:30:00,1009.3296998882196,86.759705553774,17.94077091036285,15.701833639902691,12.269873142155092,6.781042297875497
67367,2022-12-03 17:45:00,1009.4501285931381,86.89133993058576,17.89839335580688,15.683869105212903,13.83476794106599,6.932353191587051
67368,2022-12-03 18:00:00,1009.5732927735387,87.08302974606612,17.860292623640788,15.68084268861006,15.355298480107564,7.078352553082088
67369,2022-12-03 18:15:00,1009.7032407204429,87.3208832327531,17.825130745399363,15.68888395912397,16.779779730729587,7.209685934950669
67370,2022-12-03 18:30:00,1009.8347780701652,87.60018298777875,17.791096648650672,15.705306404898112,18.022897296941863,7.32663142057978
67371,2022-12-03 18:45:00,1009.9603997953444,87.91853746706731,17.75626098497113,15.727719493854371,18.99165004960176,7.43113598221388
67372,2022-12-03 19:00:00,1010.0726008686189,88.27358428002209,17.71869440593713,15.753732693914646,19.594303975484678,7.5246182757376205
67373,2022-12-03 19:15:00,1010.1659968267933,88.65372745430685,17.678061044699678,15.780892773884663,19.78543590225121,7.607490668276007
67374,2022-12-03 19:30:00,1010.2436854633352,89.01000992530194,17.640398960708197,15.806495706105533,19.699786450322193,7.676444652448504
67375,2022-12-03 19:45:00,1010.3108851358788,89.28335164027064,17.613339694986717,15.827774763802207,19.509430996368962,7.727669470451696
67376,2022-12-03 20:00:00,1010.3728142020577,89.4140981961212,17.60451478855926,15.841963220199638,19.380128601652814,7.757345880669481
67377,2022-12-03 20:15:00,1010.4340502670487,89.36631589496679,17.61851528996748,15.847411157951749,19.434985195685073,7.764201863811348
67378,2022-12-03 20:30:00,1010.4966079261992,89.19894659239753,17.647770277823554,15.846935897428368,19.636676695749287,7.757822086052862
67379,2022-12-03 20:45:00,1010.561861022399,88.9945667409195,17.68166833825728,15.844471568428304,19.90801666275837,7.750565425846764
67380,2022-12-03 21:00:00,1010.6311833985383,88.83514010441877,17.70959805739846,15.843952300750358,20.17039874387953,7.754707694362077
67381,2022-12-03 21:15:00,1010.703906612462,88.78439865984426,17.722974869334298,15.848198429931019,20.365939585544425,7.779848767680044
67382,2022-12-03 21:30:00,1010.7711930818347,88.83551728852602,17.72132159998163,15.855575114457563,20.5260134304377,7.8256582042568015
67383,2022-12-03 21:45:00,1010.8221629392752,88.96435619140216,17.706187923214667,15.863333718554932,20.704657702596165,7.889544751857965
67384,2022-12-03 22:00:00,1010.8459363174032,89.14691243447108,17.67912351290766,15.868725606448084,20.954965217224924,7.969165219313166
67385,2022-12-03 22:15:00,1010.8354625249606,89.35446591632996,17.643381951444447,15.869865796768803,21.305196813613122,8.060714489227383
67386,2022-12-03 22:30:00,1010.799007575181,89.53934991415154,17.609032455247377,15.868323925776219,21.69444850072577,8.15391140719573
67387,2022-12-03 22:45:00,1010.7486666574216,89.64877847553822,17.587848149248416,15.866533284136281,22.045127428928055,8.236684120997557
67388,2022-12-03 23:00:00,1010.6965349610385,89.62981433185709,17.591602158379523,15.866927162514958,22.28549122754282,8.29690154958256
67389,2022-12-03 23:15:00,1010.652386501125,89.45378040037988,17.627191409672534,15.871277648171167,22.377315852409737,8.32687208517573
67390,2022-12-03 23:30:00,1010.6167105957204,89.18760408202083,17.68200803855871,15.878712014735736,22.403277084372917,8.336500245182686
67391,2022-12-03 23:45:00,1010.5876753885996,88.92138802563184,17.73856798256918,15.887696332432446,22.47413076666956,8.34009230357719
67392,2022-12-04 00:00:00,1009.5944910049033,87.10595937958779,17.373702625801734,15.206439655111978,9.838835871369838,7.0019444706273255
67393,2022-12-04 00:15:00,1009.5638012707717,87.4788704339899,17.29152571271858,15.192110804130008,9.691763521756144,7.083673189345872
67394,2022-12-04 00:30:00,1009.5316047436645,87.7526541385085,17.229197449178084,15.179414827644681,9.866835229200063,7.1472770722556955
67395,2022-12-04 00:45:00,1009.5011767893355,87.8818972028578,17.19595491493319,15.169598621554798,10.29992682004368,7.185745438154055
67396,2022-12-04 01:00:00,1009.4757927735387,87.82155347863007,17.201035189736857,15.16390908175917,10.935110931597876,7.19235702108088
67397,2022-12-04 01:15:00,1009.457088100899,87.55381595848206,17.248510564527237,15.163114130821487,11.718713015381724,7.164357144950462
67398,2022-12-04 01:30:00,1009.4401383315296,87.16572162754716,17.321794174983324,15.166065797964974,12.576801050400235,7.11453367135212
67399,2022-12-04 01:45:00,1009.4183790644145,86.76916011028865,17.39913436796933,15.171137139077734,13.422923873510769,7.0590742471174135
67400,2022-12-04 02:00:00,1009.3852458985385,86.47391616909943,17.458779490349457,15.176701210047874,14.160822876421946,7.0135239308884465
67401,2022-12-04 02:15:00,1009.3370958974783,86.3599427660133,17.484225850634775,15.181172377150714,14.707204031949743,6.987865565685993
67402,2022-12-04 02:30:00,1009.2819719831814,86.39405360709156,17.479961603923826,15.18313024821046,15.063037861973726,6.971886629655308
67403,2022-12-04 02:45:00,1009.2308385421883,86.51558020436454,17.455722866962013,15.18119574143852,15.255210290994825,6.950644670552082
67404,2022-12-04 03:00:00,1009.1946599610388,86.6639720363491,17.421245756494745,15.173989775046316,15.31255770993215,6.90944181228154
67405,2022-12-04 03:15:00,1009.1823708879192,86.78905851569,17.385068191906768,15.160879256859683,15.26793439534893,6.838033325837103
67406,2022-12-04 03:30:00,1009.1947870176009,86.88330376439609,17.350935303140215,15.144215053162121,15.172002670458767,6.7434691436588645
67407,2022-12-04 03:45:00,1009.2306943065015,86.94990247524794,17.321394022776563,15.12709401985155,15.082028035059011,6.637090975202321
67408,2022-12-04 04:00:00,1009.2888787110386,86.99208590005787,17.298991283397278,15.11261301282588,15.059317983106581,6.530207988497566
67409,2022-12-04 04:15:00,1009.3684339135804,87.01218739686011,17.285415568213597,15.102858586691166,15.167988583790418,6.433129966523328
67410,2022-12-04 04:30:00,1009.4696845002986,87.00884852547878,17.278921562955833,15.095876090885957,15.468743987685542,6.352226809511277
67411,2022-12-04 04:45:00,1009.5932627833158,86.97980524467766,17.276905503984036,15.088700573556928,16.020469994577496,6.2931566155465894
67412,2022-12-04 05:00:00,1009.7398010747544,86.92281871362356,17.276763627658276,15.078367082850757,16.877770976575334,6.262114049419657
67413,2022-12-04 05:15:00,1009.9089790649252,86.8373098648382,17.27599214370686,15.062301450762401,18.041068609295053,6.262934843168925
67414,2022-12-04 05:30:00,1010.0966659568934,86.72924615139767,17.272487155331078,15.03949264467992,19.324518441079306,6.286911583026414
67415,2022-12-04 05:45:00,1010.2977783319121,86.60620906702098,17.264244739100484,15.009320415839644,20.505428837907232,6.320475284522751
67416,2022-12-04 06:00:00,1010.507232771235,86.47574360614456,17.249260971584604,14.971164515477916,21.37617924321026,6.34817982312942
67417,2022-12-04 06:15:00,1010.7204110315355,86.33783163868357,17.228104648917373,14.925579118135436,21.824940232337553,6.359694872730218
67418,2022-12-04 06:30:00,1010.9345555711693,86.16243683732793,17.211635445490284,14.877816091570384,22.07733584366153,6.369793497449872
67419,2022-12-04 06:45:00,1011.1473740239119,85.91233487448888,17.213285755259225,14.834301726845311,22.436514491423253,6.400427684997289
67420,2022-12-04 07:00:00,1011.3565740235387,85.55096040900357,17.246487972180073,14.801462315022768,23.19211744136402,6.474260026325541
67421,2022-12-04 07:15:00,1011.5602574515935,85.04821821994685,17.319774238523348,14.781885320890328,24.505772363166102,6.608464778724154
67422,2022-12-04 07:30:00,1011.7581031806906,84.3965499832254,17.422075689818104,14.762802904135674,26.144607516599166,6.79353448204014
67423,2022-12-04 07:45:00,1011.9501843312115,83.59450942246215,17.537423209908034,14.727608398171498,27.81392751181997,7.011824510033506
67424,2022-12-04 08:00:00,1012.1365740235385,82.64125721222874,17.64984768263683,14.659695136410509,29.26876833502982,7.243405472539812
67425,2022-12-04 08:15:00,1012.3166291661406,81.54858934370267,17.74684263636503,14.548143314369302,30.352407543742828,7.470130269728289
67426,2022-12-04 08:30:00,1012.4868418198349,80.37620530900557,17.82975217752062,14.404780575980055,31.09429499912335,7.689216944460482
67427,2022-12-04 08:45:00,1012.6429878335263,79.19308215952785,17.903383057048433,14.247121427278827,31.55750360565989,7.902498668763427
67428,2022-12-04 09:00:00,1012.7808430561188,78.06481908371353,17.972542025893308,14.092680374301699,31.796237229813727,8.112558068948326
67429,2022-12-04 09:15:00,1012.8953256906972,77.04337939242333,18.040540758724347,13.955435917571819,31.857513946527064,8.319504224196406
67430,2022-12-04 09:30:00,1012.9779233570665,76.13717695528317,18.104710625107725,13.835222535560684,31.781772550895624,8.511412631405655
67431,2022-12-04 09:45:00,1013.0192660292118,75.34422495441399,18.160887918333888,13.728338701226882,31.604036921943845,8.673377969900422
67432,2022-12-04 10:00:00,1013.0099836811188,74.66284727018747,18.20490893169328,13.63108288752899,31.353780145462906,8.790534891499727
67433,2022-12-04 10:15:00,1012.9447448822845,74.08604507834694,18.23487030908574,13.540757014268765,31.05847065521411,8.854836964998455
67434,2022-12-04 10:30:00,1012.8343725842519,73.58485125777005,18.257910096848732,13.458676788620643,30.75613885620774,8.88546665009564
67435,2022-12-04 10:45:00,1012.6937283340772,73.12577547460667,18.283426691929108,13.387161364602225,30.489973452848773,8.908297991938625
67436,2022-12-04 11:00:00,1012.5376736788156,72.67630428425446,18.320818491273723,13.328529896231121,30.30585915744379,8.949080695906055
67437,2022-12-04 11:15:00,1012.3767804297308,72.22020998556924,18.375828513378337,13.284860665465365,30.23203470856899,9.026761262049662
67438,2022-12-04 11:30:00,1012.2044614549194,71.80296856316366,18.43957826293432,13.25726846602472,30.2219857578267,9.1333462936959
67439,2022-12-04 11:45:00,1012.0098398866857,71.4841982588497,18.499533866181938,13.24662721956939,30.21174581087675,9.25415455025051
67440,2022-12-04 12:00:00,1011.7820388573344,71.32260181862117,18.543161449361456,13.253810847759564,30.14019242247076,9.374523072710234
67441,2022-12-04 12:15:00,1011.516236254542,71.35364536827544,18.561966016863927,13.278536682949154,29.967093759122292,9.482484324478659
67442,2022-12-04 12:30:00,1011.2318289874696,71.52028398771888,18.563608085683533,13.315895700266914,29.725198716333523,9.576667244994864
67443,2022-12-04 12:45:00,1010.9542687206508,71.74247383658083,18.559787050965248,13.359822285535307,29.46322613331344,9.658271218717333
67444,2022-12-04 13:00:00,1010.7090071186187,71.93954933148137,18.562202307854026,13.404250824576804,29.228091630996744,9.728364095572529
67445,2022-12-04 13:15:00,1010.5163100176338,72.0468834066705,18.579513017248843,13.443779545569631,29.06105432925989,9.789519377350578
67446,2022-12-04 13:30:00,1010.3756999408645,72.06702678097567,18.608217403064696,13.475662046115055,28.984974470841934,9.850802298192278
67447,2022-12-04 13:45:00,1010.2815135832071,72.01967401995904,18.641773454970565,13.497815766170104,29.018071972724982,9.922966038761547
67448,2022-12-04 14:00:00,1010.2280876395575,71.92467332332535,18.673639162635453,13.508158145691812,29.17739438193064,10.01687010422286
67449,2022-12-04 14:15:00,1010.210125634821,71.80672520972745,18.697073252918365,13.505456929793425,29.458782490132876,10.137604675008038
67450,2022-12-04 14:30:00,1010.2237984139385,71.70982771468029,18.704537401438376,13.491881084213071,29.783390379803365,10.266641490990944
67451,2022-12-04 14:45:00,1010.2656436518611,71.6826240192326,18.688294021004573,13.470449879845098,30.060009956783745,10.379306829722347
67452,2022-12-04 15:00:00,1010.3321990235386,71.77388993947076,18.640605524426036,13.44418258758385,30.203554318073685,10.450670304711043
67453,2022-12-04 15:15:00,1010.4197096295351,72.01602894718427,18.556931391082774,13.415498817399639,30.160436688321965,10.463899903915452
67454,2022-12-04 15:30:00,1010.5232502728653,72.37356508661527,18.445519366638486,13.384419535566652,29.993278557764114,10.435091276967418
67455,2022-12-04 15:45:00,1010.6376031821569,72.79351152854555,18.31781426332778,13.350366047435026,29.792872152932148,10.388673704255705
67456,2022-12-04 16:00:00,1010.7575505860384,73.22175148627363,18.18526089338528,13.312759658354906,29.652182287512062,10.34903411347344
67457,2022-12-04 16:15:00,1010.8795574410454,73.61451526536953,18.057554361513656,13.271791787177165,29.638568623581165,10.335971125366143
67458,2022-12-04 16:30:00,1011.0068196153446,73.9743676871319,17.937390942287827,13.230734306755572,29.707050397951036,10.351478963260163
67459,2022-12-04 16:45:00,1011.1442157050109,74.31587819356723,17.825717202750774,13.19362920344462,29.783714445721415,10.393179509606187
67460,2022-12-04 17:00:00,1011.2966243061189,74.65393059788217,17.723479709945476,13.164518463598807,29.795523462323843,10.458841302805975
67461,2022-12-04 17:15:00,1011.4665977454587,74.99801150656897,17.631202618127688,13.145874932613891,29.70147386833966,10.543996744175143
67462,2022-12-04 17:30:00,1011.6473832726828,75.3349458405182,17.547720430404297,13.133894892050687,29.5798283977185,10.634400540971306
67463,2022-12-04 17:45:00,1011.8299018681588,75.64560027170616,17.47144523709496,13.123205482511276,29.534994237957733,10.713159253637913
67464,2022-12-04 18:00:00,1012.0050745122545,75.91056180583368,17.40078912851935,13.108433844597734,29.668371436805046,10.763306626134513
67465,2022-12-04 18:15:00,1012.1651228552427,76.11338309571425,17.33454997704811,13.085216242431692,30.039962322780696,10.77469309637051
67466,2022-12-04 18:30:00,1012.3074712270169,76.25023312291611,17.27306878325583,13.053225434212981,30.544085392242323,10.763366991120662
67467,2022-12-04 18:45:00,1012.4308446273762,76.32058154789203,17.217072329768108,13.013143301660985,31.031478045180904,10.751269761686874
67468,2022-12-04 19:00:00,1012.5339680561191,76.32406416099346,17.16728739921051,12.96565172649509,31.3488718255021,10.759439174690312
67469,2022-12-04 19:15:00,1012.6167513757215,76.2695839255332,17.123274945755092,12.912128061010616,31.387228297609255,10.802323324347844
67470,2022-12-04 19:30:00,1012.6838438993695,76.20253327335047,17.07993260975973,12.856731539806667,31.221265123041405,10.870198726350779
67471,2022-12-04 19:45:00,1012.7410798029259,76.17735257006618,17.03099220312876,12.80431686805829,30.97101891336783,10.947503381861702
67472,2022-12-04 20:00:00,1012.7942932622542,76.24854504183006,16.97018553776653,12.759738750940532,30.752933255870232,11.01847026078269
67473,2022-12-04 20:15:00,1012.8473339497045,76.45152282552667,16.8939581968062,12.726552835312939,30.65194466748494,11.06888209632382
67474,2022-12-04 20:30:00,1012.8961135235787,76.74371155941132,16.809610848296217,12.70311853477307,30.642113119436402,11.091915859011529
67475,2022-12-04 20:45:00,1012.9345591386655,77.06237739118829,16.727157931513855,12.686496204602994,30.67159854318996,11.08271070539933
67476,2022-12-04 21:00:00,1012.9565979497543,77.34371839002485,16.65661388573638,12.673746200084771,30.689369096859053,11.036426900740215
67477,2022-12-04 21:15:00,1012.9583608862409,77.53787983938837,16.60491732869691,12.661886945474006,30.654219647549127,10.953220773317007
67478,2022-12-04 21:30:00,1012.9447939759494,77.65454440387747,16.56670359195195,12.647769140920436,30.565779320429186,10.853273354853535
67479,2022-12-04 21:45:00,1012.9230470213104,77.71874435520549,16.533532185513852,12.628201555547356,30.4344826745386,10.761784384075678
67480,2022-12-04 22:00:00,1012.9002698247543,77.75578353855647,16.496962619394964,12.599992958478035,30.272309628055694,10.703946403930463
67481,2022-12-04 22:15:00,1012.8812027819826,77.78538374429735,16.450960720138372,12.561166827905808,30.090236420887067,10.697385973272784
67482,2022-12-04 22:30:00,1012.8609486617748,77.80446425752852,16.399117580410095,12.51460547830418,29.887586353400792,10.729591129595104
67483,2022-12-04 22:45:00,1012.8322008261821,77.80421600439959,16.347430609406885,12.464405933216701,29.659741117496623,10.780565932717158
67484,2022-12-04 23:00:00,1012.7876526372543,77.77582441850618,16.301897216325496,12.414665216186933,29.400821006720918,10.830380578965334
67485,2022-12-04 23:15:00,1012.7240595287903,77.71786222424589,16.266445164025463,12.368913958173879,29.106405772062573,10.863346683059161
67486,2022-12-04 23:30:00,1012.6544252215846,77.65835403955434,16.23672363001744,12.32841721979839,28.783414984082327,10.88051337279315
67487,2022-12-04 23:45:00,1012.5958155081798,77.63263258432546,16.206312145474865,12.293873669096767,28.441999598525882,10.887065426830938
67488,2022-12-05 00:00:00,1013.1240490657733,77.92183839491527,15.432199885653512,11.599189757938873,29.334921442083697,11.433735820482383
67489,2022-12-05 00:15:00,1013.110679503724,78.25310820081577,15.349121336747443,11.582748319873701,29.35538943476132,11.52073411877798
67490,2022-12-05 00:30:00,1013.0890299708648,78.60159987085599,15.261572960640457,11.564959262528804,29.213978910824835,11.578090043923277
67491,2022-12-05 00:45:00,1013.0615884830461,78.91318483988398,15.177762321290075,11.543376181776624,28.946329704753083,11.601973238221374
67492,2022-12-05 01:00:00,1013.0308430561189,79.13279914149973,15.105896982653821,11.515552673489594,28.585178361383242,11.588629659474423
67493,2022-12-05 01:15:00,1012.9980876149248,79.22449738164842,15.051452001477672,11.480124464696015,28.16473190707913,11.537395915906082
67494,2022-12-05 01:30:00,1012.9598397202686,79.23101428421684,15.008972405661487,11.440055807047642,27.733903168383108,11.460019885783673
67495,2022-12-05 01:45:00,1012.9114228419468,79.21516254762074,14.970270715893585,11.399393083352098,27.34826930188578,11.371103885579561
67496,2022-12-05 02:00:00,1012.8481604497545,79.2398918952147,14.927159452862274,11.362182676417,27.067366577775886,11.284981471851895
67497,2022-12-05 02:15:00,1012.7691802761689,79.35103276521679,14.874033108561486,11.331684357654817,26.93817945993422,11.212054187971415
67498,2022-12-05 02:30:00,1012.6888271043877,79.52543578297806,14.81561406020757,11.30801145289742,26.944812859972814,11.14763094148775
67499,2022-12-05 02:45:00,1012.6252499802897,79.72247586813043,14.759206656322492,11.290490676581532,27.054179878244952,11.083416110104146
67500,2022-12-05 03:00:00,1012.596597949754,79.90111442479184,14.712115245428208,11.278448743143873,27.232548446718056,11.011206223709767
67501,2022-12-05 03:15:00,1012.6154865091507,80.02787372956792,14.679405685363445,11.270535967987378,27.444180044440458,10.925632593676928
67502,2022-12-05 03:30:00,1012.6723969568152,80.1010265329549,14.657189871233992,11.262697070379863,27.64506522650504,10.832620174732067
67503,2022-12-05 03:45:00,1012.7522770415741,80.12695137871114,14.639341207462408,11.250200370555358,27.787241571762763,10.740823034606118
67504,2022-12-05 04:00:00,1012.8400745122545,80.11213878430699,14.619733098471244,11.228314188747891,27.820608866100997,10.65883943062263
67505,2022-12-05 04:15:00,1012.9252704677847,80.06164951525541,14.593615673276284,11.193366858440992,27.711213986924548,10.593751450721387
67506,2022-12-05 04:30:00,1013.0154794075019,79.97461987556488,14.56174595926621,11.145926766116194,27.49548754545708,10.54642243058775
67507,2022-12-05 04:45:00,1013.1228491808454,79.84874019869478,14.526257708422937,11.087622311504521,27.229254878131144,10.516122387795848
67508,2022-12-05 05:00:00,1013.2595276372541,79.68176012371285,14.489284672728385,11.020081894337,26.969602179896867,10.501980444805406
67509,2022-12-05 05:15:00,1013.4330337681403,79.478452812023,14.452375914632414,10.945681566793061,26.764798927632455,10.502508243617326
67510,2022-12-05 05:30:00,1013.6323711328102,79.27134023716958,14.414741738456724,10.869787990845714,26.626076287906216,10.51437736587161
67511,2022-12-05 05:45:00,1013.8419144325433,79.09961519932534,14.375007758990959,10.798515480916372,26.554878516147312,10.533846984120881
67512,2022-12-05 06:00:00,1014.0460383686191,79.00224122310502,14.331799591024774,10.737978351426445,26.55221814066823,10.557219274855091
67513,2022-12-05 06:15:00,1014.2334427722203,79.00172021637636,14.284116685811702,10.691518556440244,26.6069040679196,10.582438392065168
67514,2022-12-05 06:30:00,1014.4101279941455,79.05485022067515,14.23245384046084,10.65138860859365,26.659892056559414,10.613853618484091
67515,2022-12-05 06:45:00,1014.586419515096,79.10192239282917,14.17767968854517,10.607068660165453,26.640804554333386,10.657380276058165
67516,2022-12-05 07:00:00,1014.7726428157735,79.0830362917966,14.120662863637683,10.548038863434437,26.48078142572399,10.718984766089493
67517,2022-12-05 07:15:00,1014.9746961786582,78.96233582659052,14.061923486435658,10.468002248518967,26.146412993913685,10.799969948874834
67518,2022-12-05 07:30:00,1015.1807690933447,78.80021998830443,14.000587626133626,10.377553356895778,25.734855341777035,10.882050967890525
67519,2022-12-05 07:45:00,1015.3746238512073,78.68086149744528,13.93543283905041,10.291509607881178,25.36982836360849,10.941539324047064
67520,2022-12-05 08:00:00,1015.540022743619,78.68821064012592,13.86523668150484,10.224688420791482,25.169625062405316,10.954163812253636
67521,2022-12-05 08:15:00,1015.6650185659751,78.86610020227084,13.791640894343443,10.186962504317703,25.207530781232464,10.907833470014964
67522,2022-12-05 08:30:00,1015.7548261297578,79.09610080186123,13.727743956523565,10.168425724649657,25.378984146177316,10.840302696128381
67523,2022-12-05 08:45:00,1015.8189507504712,79.21767993347092,13.68950853153025,10.154227237351861,25.531157582462725,10.801832827195641
67524,2022-12-05 09:00:00,1015.8668977436192,79.0695577893715,13.692897282848541,10.129516197988828,25.50668271577723,10.842571369667498
67525,2022-12-05 09:15:00,1015.9052284498098,78.53846615452677,13.748895219635505,10.083125712887988,25.213020748728866,10.993203489946662
67526,2022-12-05 09:30:00,1015.9287283100713,77.69587664012349,13.848576733736293,10.018624691428444,24.79823431236659,11.205894488238323
67527,2022-12-05 09:45:00,1015.9292387905354,76.65851277542363,13.978038562668068,9.943265993752219,24.453688000486352,11.412485085028978
67528,2022-12-05 10:00:00,1015.8986013573344,75.53942527606667,14.123377443948002,9.864302480001331,24.350137226811597,11.544094118268912
67529,2022-12-05 10:15:00,1015.8306232784405,74.45790566880261,14.268109408955409,9.788899123240453,24.593421258815255,11.549947910579412
67530,2022-12-05 10:30:00,1015.7269750291848,73.57373347937751,14.38542766451819,9.723869348224882,25.06244568183348,11.451913231455956
67531,2022-12-05 10:45:00,1015.5912928867385,73.05137462650254,14.445944711326389,9.675938692632561,25.580701968434397,11.289559561865373
67532,2022-12-05 11:00:00,1015.4272131282733,73.05442959973148,14.420273050070055,9.651832694141444,25.959453743320893,11.101383713600741
67533,2022-12-05 11:15:00,1015.2385988662854,73.6720079086879,14.293241974415256,9.654888157694504,26.052834831973797,10.918621236925677
67534,2022-12-05 11:30:00,1015.0302205545729,74.66786295690049,14.106547949932185,9.674886957294863,25.95517089753895,10.746931073727849
67535,2022-12-05 11:45:00,1014.80707548226,75.71384334123609,13.916104235167055,9.69822223421066,25.832052216332556,10.58582804522321
67536,2022-12-05 12:00:00,1014.5741609384698,76.46346917119723,13.777824088666083,9.711287129710039,25.859802298097577,10.434693347222758
67537,2022-12-05 12:15:00,1014.3369017615659,76.65339980773385,13.732285295527006,9.704169774529928,26.171913943552823,10.296530607682936
67538,2022-12-05 12:30:00,1014.1024329868684,76.40683179379597,13.758723747053642,9.681738257282364,26.69327931488354,10.18859206021804
67539,2022-12-05 12:45:00,1013.8783171989379,75.94943570929577,13.821039861101314,9.652555656048161,27.28507257767413,10.131313214994993
67540,2022-12-05 13:00:00,1013.6721169823345,75.50515868231766,13.883134055525364,9.62518504890814,27.798114479814302,10.144265504243915
67541,2022-12-05 13:15:00,1013.4908654249297,75.24945594020782,13.915178766494277,9.605617321939206,28.1034221519285,10.23555166697164
67542,2022-12-05 13:30:00,1013.3394776278417,75.18176290575599,13.912434503429168,9.589554593202632,28.16904901470329,10.370651339694403
67543,2022-12-05 13:45:00,1013.2223391955002,75.25938663804676,13.8764337940643,9.570126788755779,27.99379310818415,10.504879075610262
67544,2022-12-05 14:00:00,1013.1438357323347,75.44058914686903,13.808709166133944,9.540463834656014,27.575523529539083,10.594110447858638
67545,2022-12-05 14:15:00,1013.1060879261122,75.69725973546618,13.711943554419266,9.49744509810502,26.94290927053305,10.609650019788814
67546,2022-12-05 14:30:00,1013.1021567979495,76.05507854786767,13.593421521889033,9.452947710881755,26.281484465161554,10.58190810423944
67547,2022-12-05 14:45:00,1013.1228384523005,76.55411363665885,13.461578038558914,9.422598245909503,25.82628182187554,10.554463417684515
67548,2022-12-05 15:00:00,1013.1589289936189,77.2360273823296,13.32484807444457,9.422023276111545,25.821970451269834,10.569767430467271
67549,2022-12-05 15:15:00,1013.2021115950246,78.11270697575617,13.192764490943233,9.461810488645702,26.41509204337271,10.656845047778518
67550,2022-12-05 15:30:00,1013.2476177043004,79.06756654567434,13.079251714978323,9.53239202760796,27.374976792319245,10.788143073958178
67551,2022-12-05 15:45:00,1013.291565837894,79.94569987410428,12.999332064854835,9.619161151328845,28.39414711256657,10.920068553682563
67552,2022-12-05 16:00:00,1013.3300745122543,80.58558540783054,12.968027858877747,9.707511118138886,29.193936735084918,11.00559563894987
67553,2022-12-05 16:15:00,1013.3619162242117,80.86701436714922,12.994005116314481,9.784842131002513,29.593469214321516,11.009818012336382
67554,2022-12-05 16:30:00,1013.3964793921238,80.85021017029655,13.060504660282188,9.846582171419776,29.721388448048657,10.957069475379496
67555,2022-12-05 16:45:00,1013.4458064147309,80.64354770208756,13.144411014860447,9.890166165524636,29.775548952846606,10.887716577545135
67556,2022-12-05 17:00:00,1013.5219396907735,80.35603992114628,13.222608704128847,9.91302903945105,29.954779194985463,10.842551736968566
67557,2022-12-05 17:15:00,1013.6324148409935,80.06534732672199,13.27840259866392,9.913244657568502,30.407971356472444,10.853685744385778
67558,2022-12-05 17:30:00,1013.7667403741439,79.72801049925866,13.320778955030022,9.891442637188604,31.07904998305486,10.917093330733977
67559,2022-12-05 17:45:00,1013.9099180209791,79.27162119258881,13.365144376288455,9.848891533858486,31.860233782142615,11.01934888104773
67560,2022-12-05 18:00:00,1014.0469495122542,78.62589920401228,13.426905465500528,9.78685990312529,32.64821195036333,11.14624201089745
67561,2022-12-05 18:15:00,1014.1666491427928,77.76073023004136,13.516230165221655,9.708550333084203,33.358180767517155,11.284215815763604
67562,2022-12-05 18:30:00,1014.2730814636936,76.79376861829557,13.622331775983678,9.624901542022624,33.95405751340596,11.42551862566724
67563,2022-12-05 18:45:00,1014.3741235901249,75.87364712918088,13.729184937812555,9.548786280776,34.413355675503,11.563849158771776
67564,2022-12-05 19:00:00,1014.4776526372542,75.14205686290761,13.820764290734237,9.493077300179786,34.71546882353502,11.692899990332423
